URL,Clicks
Web/CSS/CSS_namespaces,21.302067888420815
Web/CSS/:scope,21.24932101267259
Web/CSS/@media/video-dynamic-range,21.244688312367124
Web/CSS/overscroll-behavior,21.241142004566974
Web/JavaScript/Reference/Global_Objects/Promise/race,21.188195737052276
Glossary/RTP,21.14211927834357
Web/CSS/transform-function/translateY,20.9654643490059
Glossary/Speculative_parsing,20.9453875527051
Web/CSS/integer,20.89056233619778
Web/CSS/animation-iteration-count,20.825270506988808
Web/SVG/Scripting,20.822851387154813
Web/HTML/Element/html,20.750665427981808
Glossary/FTU,20.717039916087735
Glossary/Privileged_code,20.65854868170915
Web/CSS/transform-function/translateX,20.63221687309951
Web/CSS/basic-shape/polygon,20.595559024732147
Web/JavaScript/Reference/Global_Objects/Intl/NumberFormat/format,20.544899008944995
Web/JavaScript/Reference/Global_Objects/Promise/finally,20.498963125693145
Web/SVG/Attribute/flood-opacity,20.483326881348013
Web/CSS/column-count,20.309961118854147
Web/CSS/color-interpolation,20.306890770743088
Glossary/Interpolation,20.25935853840648
Web/CSS/inset-inline-start,20.242727505226902
Web/CSS/@media/color,20.222629506726996
Web/CSS/CSS_conditional_rules/Using_feature_queries,20.213461567342144
Web/CSS/animation-direction,20.04343543747892
Web/CSS/CSS_counter_styles/Using_CSS_counters,20.0414990981145
Glossary/Grid_Axis,20.025863114316344
Web/CSS/basic-shape,19.941813844671955
Web/CSS/contain-intrinsic-block-size,19.910550399943325
Web/JavaScript/Reference/Statements/continue,19.83558189145706
Glossary/ARIA,19.78343649569827
Web/CSS/border-inline-start-color,19.774609903394477
Web/CSS/custom-ident,19.770581981906417
Web/SVG/Attribute/exponent,19.523870922974695
Web/CSS/break-before,19.501612761956785
Glossary/Vendor_Prefix,19.367832988512333
Web/JavaScript/Reference/Global_Objects/Intl/DateTimeFormat,19.320357305043295
Web/SVG/Element/svg,19.31697702011101
Web/JavaScript/Reference/Global_Objects/Intl/NumberFormat/formatRange,19.254562084226663
Web/CSS/CSS_multicol_layout/Basic_concepts,19.220750581032824
Web/JavaScript/Reference/Global_Objects/Intl/Collator/Collator,19.208959015359618
Web/CSS/hypot,19.192402894174826
Web/HTML/Element/plaintext,19.167156555297893
Web/HTML/Element/script/type/importmap,19.14069729926402
Web/JavaScript/Reference/Global_Objects/Array/@@unscopables,19.100428371266496
Web/CSS/contain-intrinsic-size,18.997745732352442
Web/HTML/Element/data,18.952819755094907
Web/CSS/padding-block,18.93447697776397
Web/CSS/box-lines,18.926980040250506
Web/CSS/CSS_flexible_box_layout/Controlling_ratios_of_flex_items_along_the_main_axis,18.92282817970426
Web/CSS/dashed-ident,18.891037806319027
Web/CSS/CSS_flow_layout/Introduction_to_formatting_contexts,18.797234141660773
Web/CSS/:autofill,18.79016184131379
Web/CSS/@supports,18.754667952670673
Glossary/TCP_slow_start,18.729850099044647
Web/CSS/CSS_fragmentation,18.712161282219128
Web/JavaScript/Reference/Global_Objects/Intl/DateTimeFormat/format,18.6973850962314
Web/CSS/empty-cells,18.664774711119904
Web/CSS/animation-play-state,18.522041638286524
Web/JavaScript/Reference/Global_Objects/Array/copyWithin,18.422769525958678
Web/CSS/view-timeline-inset,18.40222967944421
Web/CSS/right,18.19583250758317
Glossary/SCM,18.171898309730416
Web/CSS/CSS_containment,18.14828476123739
Web/CSS/margin-inline-start,18.101860290200044
Glossary/Gamut,18.083159436816707
Web/CSS/Inline_formatting_context,18.050037855192627
Web/CSS/CSS_grid_layout/Box_alignment_in_grid_layout,18.038989042291306
Web/CSS/Viewport_concepts,18.018220898461927
Web/SVG/Element/image,17.99853211946857
Web/JavaScript/Guide/Regular_expressions/Character_classes,17.954383273119177
Web/CSS/scrollbar-width,17.946689679390964
Web/JavaScript/Reference/Errors/Resulting_string_too_large,17.923325827173677
Web/HTML/Element/tbody,17.913725593736494
Glossary/ARPA,17.84274799979336
Web/CSS/scroll-padding-right,17.832737879949228
Web/JavaScript/Reference/Global_Objects/Map/groupBy,17.82035242534547
Web/CSS/animation-timeline/scroll,17.80082156767657
Web/JavaScript/Reference/Operators/Equality,17.783362279714602
Web/JavaScript/Reference/Global_Objects/Symbol/split,17.78181990876685
Web/SVG/Tutorial/Texts,17.77494576222668
Web/SVG/Attribute/gradientUnits,17.74489309436877
Web/SVG/Attribute/numOctaves,17.733025441990776
Web/CSS/@font-feature-values/font-display,17.698501574608116
Web/CSS/CSS_flexible_box_layout/Ordering_flex_items,17.59139826438178
Web/CSS/@property/initial-value,17.58024930600535
Web/JavaScript/Reference/Global_Objects/TypedArray/set,17.5249598754841
Web/JavaScript/Reference/Global_Objects/Intl/RelativeTimeFormat/format,17.52194851473589
Web/JavaScript/Reference/Global_Objects/Array/fromAsync,17.40043978505109
Glossary/Top_layer,17.362148542786755
Web/CSS/CSS_logical_properties_and_values/Margins_borders_padding,17.349199869057223
Glossary/Compile_time,17.233843878228235
Web/CSS/scroll-timeline-axis,17.208618577705074
Web/CSS/shape-outside,17.189137456202097
Glossary/Forbidden_response_header_name,17.173121393558098
Web/CSS/border-image-width,17.151802961379325
Web/JavaScript/Reference/Global_Objects/Array/reduceRight,17.09378577454767
Web/CSS/view-transition-name,17.080773117532473
Web/JavaScript/Reference/Global_Objects/Date/setUTCFullYear,16.933218770168004
Web/JavaScript/Reference/Global_Objects/Error/toString,16.931591887127773
Web/CSS/url,16.883181787003593
Web/CSS/transform-function/rotateZ,16.871193937770805
Web/CSS/initial-letter-align,16.86732355743608
Web/JavaScript/Reference/Global_Objects/Intl/DateTimeFormat/supportedLocalesOf,16.82658790227365
Web/CSS/grid-template-rows,16.794369980913324
Web/CSS/box-edge,16.786429306135332
Web/CSS/transform-function/rotateX,16.740422287351855
Web/HTML/Element/s,16.704791931186286
Web/CSS/background-attachment,16.66464158960637
Web/SVG/Tutorial/Getting_Started,16.650904158013844
Web/CSS/scroll-margin-block-end,16.633112852593676
Web/CSS/color_value/device-cmyk,16.53667432239159
Web/CSS/inset-inline,16.533784792676848
Web/JavaScript/Reference/Errors/Stmt_after_return,16.529390662454844
Glossary/Grid,16.51299983389756
Web/CSS/transform-function/matrix3d,16.50817676644992
Web/JavaScript/Reference/Errors/Non_configurable_array_element,16.506677897960856
Web/SVG/Attribute/color-interpolation,16.49552100469242
Web/CSS/CSS_box_alignment/Box_alignment_in_flexbox,16.41611572197779
Web/CSS/column-span,16.41293725551857
Web/CSS/transform-function/rotateY,16.39590925886872
Web/CSS/Layout_mode,16.371288577702636
Web/SVG/Element/title,16.368549967950578
Web/JavaScript/Reference/Global_Objects/AsyncGenerator/return,16.36646573289596
Web/SVG/Attribute/dominant-baseline,16.350306568976883
Web/HTML/Global_attributes/is,16.348002651648414
Web/CSS/sign,16.33598515991026
Web/HTML/Global_attributes/data-*,16.311743973417016
Web/JavaScript/Reference/Global_Objects/Array/Array,16.303042747966437
Web/CSS/counter-increment,16.302026439324557
Web/CSS/flex-flow,16.28437237252581
Web/CSS/inset-inline-end,16.19697852168583
Web/JavaScript/Reference/Global_Objects/Intl/PluralRules/resolvedOptions,16.15853640987114
Web/CSS/transform-function/perspective,16.146745776005318
Web/JavaScript/Reference/Global_Objects/Intl/DisplayNames/DisplayNames,16.09948676783454
Web/CSS/::-webkit-meter-optimum-value,16.096758446368845
Web/SVG/Element/marker,16.03481375206556
Web/CSS/box-align,16.002340713530934
Glossary/Code_unit,15.972698943067293
Glossary/Packet,15.97056959516813
Glossary/Code_splitting,15.898618786065548
Web/CSS/@media/color-index,15.775633236354828
Web/CSS/env,15.766882598529278
Web/CSS/orphans,15.753739299560728
Web/JavaScript/Reference/Global_Objects/Date/getDate,15.719130430373802
Web/CSS/@media/update,15.71062638490011
Web/SVG/Attribute/preserveAlpha,15.636184736658038
Web/CSS/scroll-margin-block,15.56796916497781
Glossary/Forbidden_header_name,15.564534788761058
Glossary/Routers,15.564511824283215
Web/JavaScript/Reference/Global_Objects/Number/toLocaleString,15.490954874924917
Web/CSS/grid-auto-columns,15.489777579287164
Web/CSS/scroll-timeline,15.476907642057718
Web/CSS/column-width,15.430591490898777
Glossary/TOFU,15.41834291756603
Web/JavaScript/Reference/Errors/Invalid_for-of_initializer,15.388477541999002
Web/CSS/hyphenate-character,15.387897455673176
Web/JavaScript/Reference/Global_Objects/Array/flatMap,15.35471535972588
Web/JavaScript/Reference/Global_Objects/Intl/NumberFormat/formatToParts,15.308121744121898
Web/JavaScript/Reference/Errors/Invalid_array_length,15.165620728629335
Web/SVG/Attribute/in,15.154292189088316
Glossary/Table_Wrapper_Box,15.0986569697168
Web/CSS/clear,15.091610901185028
Web/CSS/atan,15.049203926058112
Web/CSS/@font-face/font-weight,14.932006180022412
Web/CSS/::file-selector-button,14.918317917295653
Web/JavaScript/Reference/Functions/get,14.917411959292657
Web/CSS/counter-reset,14.876928463389056
Web/CSS/content-visibility,14.847234977590311
Web/SVG/Attribute/mode,14.845535898564606
Web/CSS/initial-letter,14.742906087527274
Web/JavaScript/Reference/Global_Objects/Proxy/Proxy/has,14.739802713963904
Web/CSS/shape,14.719714818847372
Glossary/Quality_values,14.704584529666391
Web/JavaScript/Reference/Errors/Malformed_URI,14.672012582843088
Web/JavaScript/JavaScript_technologies_overview,14.627906689306805
Web/JavaScript/Reference/Global_Objects/Intl/DisplayNames,14.611521473093198
Web/CSS/CSS_fonts,14.575698887401167
Glossary/Polyfill,14.449212220855834
Web/CSS/border-inline-end-color,14.38986910304785
Glossary/SMPTE,14.38556084589117
Web/HTML/Element/dd,14.365105397101345
Web/CSS/grid,14.261926486287457
Web/CSS/image-orientation,14.169703653007538
Web/SVG/Attribute/font-size-adjust,14.04192670799629
Web/CSS/border-inline-color,13.982629084990677
Glossary/Thread,13.90191676761524
Web/CSS/transform-style,13.895399218021574
Web/CSS/@media/prefers-reduced-motion,13.802819142075755
Web/JavaScript/Reference/Global_Objects/Function/prototype,13.793572298752522
Web/HTML/Element/rt,13.75791664305661
Web/CSS/border-start-start-radius,13.73427172297464
Web/JavaScript/Reference/Global_Objects/Proxy/Proxy/getOwnPropertyDescriptor,13.72616542006898
Web/CSS/::-webkit-meter-even-less-good-value,13.654928991202546
Glossary/Shadow_tree,13.653245723503296
Web/SVG/Attribute/patternUnits,13.535908586928926
Web/JavaScript/Reference/Global_Objects/Promise/@@species,13.423578236306021
Web/CSS/scroll-snap-type,13.396732739322516
Web/CSS/align-self,13.37548476761851
Web/CSS/padding-block-start,13.313719438502162
Web/CSS/offset-position,13.294126320450893
Web/SVG/Attribute/flood-color,13.282593776030886
Web/CSS/text-wrap,13.265378366232554
Web/JavaScript/Reference/Global_Objects/RegExp/unicode,13.122132278735293
Web/CSS/scroll-margin-top,13.084195634384294
Glossary/Time_to_first_byte,13.070483206198965
Web/JavaScript/Reference/Global_Objects/TypedArray/subarray,13.02123571168486
Web/CSS/CSS_font_loading,13.014591011397023
Web/CSS/column-gap,13.005378046823616
Web/CSS/CSS_nesting/Using_CSS_nesting,13.004213017613715
Web/JavaScript/Reference/Global_Objects/Atomics/waitAsync,12.964902457383879
Web/JavaScript/Reference/Operators/yield,12.88582769369539
Web/CSS/text-combine-upright,12.867103216368136
Web/SVG/Tutorial/Introduction,12.86465415240481
Web/CSS/@media/scan,12.788627958223678
Glossary/ATAG,12.78742079367467
Web/SVG/Element/font-face-name,12.741227779319182
Web/CSS/scrollbar-color,12.738749989571211
Web/JavaScript/Reference/Global_Objects/Date/getTimezoneOffset,12.650254000856947
Web/CSS/atan2,12.594716890490183
Web/JavaScript/Reference/Global_Objects/Reflect/ownKeys,12.579388004179577
Web/SVG/Content_type,12.556127829617324
Glossary/Native,12.522479882330131
Web/CSS/Layout_cookbook/Split_Navigation,12.511613585497507
Web/CSS/margin-inline-end,12.384041458067706
Web/CSS/border-start-end-radius,12.324886838943051
Web/CSS/border-end-start-radius,12.324886838943051
Glossary/Google_Chrome,12.24977477527154
Web/SVG/Element/defs,12.209119900242591
Web/HTML/Element/summary,12.194200816032328
Web/CSS/grid-auto-rows,12.142462209032821
Glossary/Color_wheel,12.114539235232748
Web/HTML/Quirks_Mode_and_Standards_Mode,12.110107008045198
Web/CSS/CSS_flow_layout/Flow_layout_and_writing_modes,12.036549566431582
Web/CSS/timeline-scope,11.984793406081906
Glossary/Middleware,11.942199261815219
Web/CSS/border-inline-start,11.927375504524889
Glossary/Block_cipher_mode_of_operation,11.853594072401101
Web/JavaScript/Reference/Global_Objects/ArrayBuffer/slice,11.827100881027206
Web/CSS/::-webkit-meter-suboptimum-value,11.78184138807137
Web/CSS/:target-within,11.780137533126137
Glossary/JSON,11.77442751426203
Web/CSS/::-webkit-meter-inner-element,11.762604086350528
Web/CSS/hex-color,11.730548908589988
Web/CSS/border-image,11.727452798068107
Web/JavaScript/Memory_management,11.687341015305783
Web/CSS/min-block-size,11.685605949102467
Web/HTML/Element/sub,11.62211181827552
Web/JavaScript/Reference/Global_Objects/Array/values,11.495162690570652
Web/CSS/hyphens,11.460024565349066
Web/CSS/transition-duration,11.3970560597907
Web/JavaScript/Reference/Global_Objects/Array/at,11.377906791772872
Web/CSS/CSS_shapes/Basic_shapes,11.27992906659857
Web/JavaScript/Reference/Operators/async_function*,11.258644971375197
Web/JavaScript/Reference/Global_Objects/Date/getDay,11.230658383127917
Web/SVG/Attribute/maskContentUnits,11.186335009439489
Web/JavaScript/Reference/Global_Objects/String/isWellFormed,11.08579013578884
Web/SVG/Element/stop,11.01089001995959
Glossary/Fallback_Alignment,10.992444192008932
Web/SVG/Attribute/stdDeviation,10.95559563081833
Web/CSS/transition-timing-function,10.946754951796734
Web/SVG/Attribute/preserveAspectRatio,10.879325928741686
Web/CSS/@media/device-width,10.841285059665076
Web/SVG/Attribute/gradientTransform,10.824430212215425
Web/SVG/Tutorial/Basic_Shapes,10.80265026415254
Web/SVG/Attribute/k4,10.790704569568469
Web/JavaScript/Reference/Operators/Less_than_or_equal,10.755359142386922
Web/CSS/CSS_scroll_snap/Basic_concepts,10.751786117609782
Glossary/HMAC,10.698770283665596
Web/JavaScript/Reference/Operators/Addition,10.667148402275828
Web/JavaScript/Reference/Global_Objects/RegExp/@@matchAll,10.616273272364353
Web/SVG/Element/animate,10.5881719475869
Glossary/XLink,10.557254058277522
Glossary/Effective_connection_type,10.44979060663438
Web/CSS/mask-size,10.400971182694569
Web/JavaScript/Reference/Global_Objects/TypedArray/reduceRight,10.372200373799842
Web/CSS/grid-template-areas,10.36695513979764
Web/SVG/Attribute/k1,10.363724414635676
Web/SVG/Attribute/k2,10.363724414635676
Web/SVG/Attribute/k3,10.363724414635676
Glossary/MIME_type,10.361934024901586
Web/JavaScript/Reference/Statements/function*,10.360892397717016
Web/CSS/widows,10.350776280267304
Glossary/Flexbox,10.344324659413296
Web/CSS/view-timeline-axis,10.244915221081534
Web/JavaScript/Reference/Global_Objects/RegExp/@@replace,10.209434138950336
Web/CSS/::-moz-range-progress,10.086834379932498
Glossary/Smoke_Test,10.067632318942081
Web/CSS/border-inline-start-width,10.053888945225367
Web/SVG/Attribute/zoomAndPan,10.050052448200361
Web/SVG/Element/clipPath,9.955195207730831
Web/CSS/CSS_flexible_box_layout/Mastering_wrapping_of_flex_items,9.941798010201722
Web/CSS/basic-shape/ellipse,9.93122704732022
Web/CSS/touch-action,9.842620002688477
Web/CSS/system-color,9.832515482364407
Web/SVG/Attribute/marker-start,9.828773308218096
Web/HTML/Global_attributes/virtualkeyboardpolicy,9.727940277095968
Glossary/Submit_button,9.715994367574858
Glossary/Grid_Column,9.660405547527908
Web/JavaScript/Reference/Global_Objects/TypedArray/with,9.438109008853004
Web/SVG/Attribute/transform,9.426193469578443
Web/CSS/break-after,9.406600548310692
Web/CSS/element,9.38010001523191
Web/JavaScript/Reference/Global_Objects/Array/findLastIndex,9.367447164760918
Web/JavaScript/Reference/Global_Objects/Proxy/Proxy/defineProperty,9.328300631932166
Web/JavaScript/Guide/Typed_arrays,9.19864377754984
Web/CSS/box-orient,9.136503563934305
Glossary/Rsync,9.103484201096478
Glossary/HTTP_header,9.084191550000135
Glossary/Scroll_boundary,9.029449114997178
Web/JavaScript/Reference/Statements/async_function*,9.021172501170902
Web/JavaScript/Reference/Global_Objects/Proxy/Proxy/get,8.986460883516393
Glossary/IRC,8.947159320940763
Web/CSS/@property/inherits,8.924655420370705
Web/CSS/:host-context,8.850523230846804
Web/JavaScript/Reference/Errors/Cant_assign_to_property,8.743677418284818
Web/CSS/border-inline-end-width,8.688869975338847
Web/JavaScript/Reference/Global_Objects/RegExp/@@search,8.686770443159858
Web/CSS/will-change,8.667247261101117
Glossary/TCP_handshake,8.657259916666952
Web/CSS/CSS_conditional_rules,8.653197603374217
Web/JavaScript/Reference/Global_Objects/Date/setDate,8.64377694367223
Glossary/CSS_Descriptor,8.621727532307744
Web/CSS/cos,8.601440498498874
Web/CSS/padding-top,8.591724776983149
Web/JavaScript/Reference/Operators/Greater_than_or_equal,8.562160880077293
Web/CSS/::marker,8.542371952493994
Web/JavaScript/Reference/Global_Objects/WeakRef,8.518843272353863
Web/SVG/Element/desc,8.504666060017534
Glossary/Scroll_chaining,8.485260271753624
Web/JavaScript/Reference/Errors/Bad_continue,8.421181896964328
Web/CSS/alpha-value,8.36197259233655
Web/CSS/offset-path,8.355862518539439
Web/CSS/CSS_transforms,8.350750891069275
Glossary/Time_to_interactive,8.319142948031121
Web/SVG/Element/feTile,8.30525854822249
Glossary/Gutters,8.30367833613122
Web/CSS/::part,8.253175385523043
Web/CSS/basic-shape/rect,8.040571617024241
Web/CSS/align-content,8.03299708713152
Web/SVG/Attribute/marker-end,7.973430875430225
Web/CSS/@media/forced-colors,7.920606126919175
Glossary/Payload_body,7.830212921900383
Web/SVG/Attribute/baseFrequency,7.787007486470152
Web/CSS/text-rendering,7.665582013505862
Glossary/Flex_Container,7.6414481921870205
Web/JavaScript/Reference/Global_Objects/RegExp/ignoreCase,7.5635592714427275
Web/HTML/Element/caption,7.452221559009999
Web/JavaScript/Reference/Global_Objects/Date/toJSON,7.445793005975091
Web/CSS/text-underline-position,7.396144129573756
Web/HTML/Attributes/crossorigin,7.369931751431672
Web/JavaScript/Reference/Global_Objects/Intl/DurationFormat/resolvedOptions,7.366549306958042
Web/JavaScript/Reference/Operators/import.meta,7.355762405695209
Web/JavaScript/Reference/Errors/Invalid_for-in_initializer,7.354264493543077
Web/CSS/color_value/oklab,7.241516995140053
Web/JavaScript/Reference/Global_Objects/globalThis,7.182236820100471
Web/JavaScript/Reference/Errors/No_variable_name,7.1298165021536875
Web/JavaScript/Reference/Global_Objects/TypedArray/findLast,7.073120328594875
Web/CSS/padding-block-end,7.059897470498484
Web/JavaScript/Reference/Errors/Negative_repetition_count,7.04153119733963
Web/CSS/view-timeline,6.955325219381095
Web/CSS/column-rule-color,6.954270734800623
Web/CSS/CSS_media_queries/Using_media_queries_for_accessibility,6.89025631823197
Glossary/Type,6.857063796214362
Web/CSS/border-block-start-color,6.781545053897403
Web/JavaScript/Reference/Errors/Read-only,6.643298001092198
Web/HTML/Element/sup,6.559718622949887
Web/JavaScript/Reference/Global_Objects/Iterator/Iterator,6.546328995611006
Web/JavaScript/Reference/Global_Objects/Date/toLocaleTimeString,6.486622766011095
Web/JavaScript/Reference/Global_Objects/Iterator/drop,6.4281304771627745
Web/SVG/Attribute/kernelMatrix,6.392559644251165
Web/CSS/columns,6.389289109453756
Web/JavaScript/Reference/Global_Objects/Iterator/find,6.353071221774563
Glossary/Tree_shaking,6.3267632987733435
Web/JavaScript/Reference/Errors/Missing_parenthesis_after_condition,6.320337174363672
Web/CSS/dimension,6.299417679656997
Web/CSS/scroll-snap-stop,6.27518147313247
Web/CSS/margin-bottom,6.22558205555611
Web/CSS/@container,6.220698163495712
Web/CSS/direction,6.208212427851699
Glossary/Grid_Container,6.1954387195016665
Web/CSS/scroll-margin-bottom,6.179498028806947
Web/CSS/hanging-punctuation,6.155144824360718
Web/CSS/scroll-padding-left,6.067655452965525
Web/JavaScript/Reference/Global_Objects/Intl/supportedValuesOf,6.041701760871142
Web/CSS/border-inline-end,6.038363974637875
Web/JavaScript/Reference/Global_Objects/unescape,6.034885248353838
Web/JavaScript/Reference/Global_Objects/Intl/Locale/getCollations,6.031471041943718
Web/CSS/-webkit-text-security,6.029999145109755
Web/JavaScript/Reference/Global_Objects/Function/arguments,5.9988397358500976
Web/JavaScript/Reference/Operators/Assignment,5.941978932530098
Web/CSS/place-content,5.906611625961347
Web/SVG/Attribute/rotate,5.898123190660236
Web/CSS/rem,5.886063411683217
Web/CSS/border-inline,5.852826318260533
Web/JavaScript/Reference/Global_Objects/Intl/DisplayNames/supportedLocalesOf,5.821323183561454
Web/CSS/:local-link,5.814508412011833
Web/CSS/animation-duration,5.797266559586248
Web/CSS/scrollbar-gutter,5.781029043469864
Glossary/Value,5.74688580681746
Web/CSS/box-direction,5.732175813264519
Glossary/WebRTC,5.705103010486532
Web/CSS/Namespace_separator,5.701792404524468
Web/CSS/basic-shape/xywh,5.668569568823095
Web/JavaScript/Reference/Functions/arguments/@@iterator,5.656062317729912
Web/CSS/transition,5.643064220027263
Web/JavaScript/Reference/Global_Objects/Intl/RelativeTimeFormat/supportedLocalesOf,5.535312439251122
Glossary/Namespace,5.503429075992443
Web/CSS/margin-block,5.339408955169091
Web/CSS/sin,5.315531737695579
Web/CSS/@media/inverted-colors,5.311860189457271
Web/JavaScript/Reference/Global_Objects/RegExp/unicodeSets,5.309030933598088
Web/JavaScript/Reference/Global_Objects/Iterator/take,5.240556389522908
Web/JavaScript/Reference/Global_Objects/Function/caller,5.187813293431375
Web/CSS/pointer-events,5.1715895185792675
Web/HTML/Reference,5.1697925830075775
Web/SVG/Attribute/max,5.167952646473239
Web/CSS/CSS_shapes/Overview_of_shapes,5.149770781722033
Web/CSS/box-flex,5.145676429507681
Web/CSS/CSS_shapes/From_box_values,5.101870509250105
Web/CSS/border-inline-width,5.060544079006107
Web/SVG/Tutorial/SVG_fonts,5.048397322121389
Web/CSS/::first-letter,4.986819761359094
Web/JavaScript/Reference/Global_Objects/Symbol/match,4.956936083266385
Web/CSS/margin-trim,4.912582732021868
Web/JavaScript/Reference/Global_Objects/Number/EPSILON,4.903897596334502
Glossary/Compile,4.851840558026566
Web/CSS/scale,4.8487696327720755
Web/JavaScript/Reference/Global_Objects/Reflect/apply,4.831838501906063
Web/HTML/Element/big,4.8216504946475425
Web/CSS/-webkit-line-clamp,4.804274003266535
Web/SVG/Attribute/name,4.753464159177923
Web/JavaScript/Reference/Global_Objects/Object/setPrototypeOf,4.682318651025547
Web/SVG/Tutorial/Filter_effects,4.585478797700361
Web/JavaScript/Reference/Global_Objects/Symbol/toPrimitive,4.535655902055176
Web/JavaScript/Reference/Operators/Exponentiation,4.530081533328705
Web/CSS/font-smooth,4.48792043781971
Glossary/Serializable_object,4.480572840814737
Glossary/Static_typing,4.428296892802194
Web/CSS/@media/overflow-block,4.332231266290741
Web/CSS/@font-face/font-family,4.3160588128109225
Web/SVG/Element/feSpotLight,4.241215361460668
Glossary/Grid_Cell,4.166562276568747
Glossary/ISP,4.162895815848032
Web/SVG/Attribute/stop-opacity,4.1446423587913515
Web/CSS/::slotted,4.139139377041701
Glossary/Signature/Security,4.131654125766147
Glossary/Markup,4.124367106716846
Web/JavaScript/Reference/Global_Objects/RangeError,4.078651217206172
Web/SVG/Tutorial/Positions,4.048256253033102
Web/CSS/-webkit-touch-callout,4.0316927620615175
Web/JavaScript/Reference/Global_Objects/RegExp/input,4.011947363391421
Web/CSS/outline-offset,3.990237930489428
Web/JavaScript/Reference/Global_Objects/Proxy/revocable,3.983437238718743
Web/CSS/opacity,3.9425369798824477
Glossary/Grid_Row,3.9267025261255597
Web/CSS/overflow-anchor/Guide_to_scroll_anchoring,3.924723882624029
Web/JavaScript/Reference/Global_Objects/Array/toLocaleString,3.912381974268108
Web/SVG/Attribute/patternContentUnits,3.905748515164632
Web/JavaScript/Reference/Operators/import.meta/resolve,3.851014333065301
Web/JavaScript/Reference/Errors/Bad_radix,3.7117404847665014
Web/SVG/Attribute/u1,3.69042430009749
Web/CSS/Layout_cookbook/List_group_with_badges,3.690193412740747
Web/CSS/margin-top,3.6249526530108724
Web/CSS/@font-face/font-feature-settings,3.533672891431742
Web/JavaScript/Reference/Global_Objects/Date/getUTCDate,3.5248104923008157
Web/CSS/counter-set,3.5194162712750696
Web/CSS/Privacy_and_the_:visited_selector,3.518796129563178
Web/JavaScript/Reference/Global_Objects/TypedArray/find,3.500474633544691
Web/CSS/CSS_scroll-driven_animations,3.4851633579555568
Web/SVG/Attribute/dur,3.4730443242017515
Web/CSS/@font-palette-values/base-palette,3.428640279388972
Web/CSS/At-rule-functions,3.3784584402649998
Web/SVG/Element/linearGradient,3.3352320348876887
Web/JavaScript/Reference/Global_Objects/parseFloat,3.264980054618725
Web/CSS/font-kerning,3.1749232911308525
Web/CSS/frequency,3.142382457734243
Web/SVG/Attribute/attributeType,3.0684259842210793
Web/JavaScript/Reference/Operators/Remainder,3.004841344109664
Web/CSS/CSS_lists/Consistent_list_indentation,3.0033611050729334
Web/JavaScript/Reference/Global_Objects/Function/call,3.0026157437186214
Glossary/Cross_Axis,2.9914978476953777
Web/CSS/tan,2.9640218580475235
Web/SVG/Attribute/restart,2.8866642829041638
Web/JavaScript/Reference/Operators/Grouping,2.8785109797691604
Web/SVG/Attribute/specularConstant,2.76317722097118
Web/JavaScript/Reference/Global_Objects/Intl/Collator/supportedLocalesOf,2.716839448858323
Web/SVG/Attribute/crossorigin,2.7124626331732316
Web/JavaScript/Reference/Global_Objects/TypedArray/filter,2.710777783683511
Web/JavaScript/Guide/Regular_expressions/Groups_and_backreferences,2.6476703968455695
Web/SVG/Attribute/limitingConeAngle,2.6447382679922598
Web/HTML/Element/colgroup,2.642633744741403
Web/CSS/mod,2.6059619224932646
Web/JavaScript/Reference/Global_Objects/ReferenceError/ReferenceError,2.5693723747617483
Web/CSS/inset-block-start,2.557517923719807
Web/CSS/calc-sum,2.5057885640512225
Glossary/IMAP,2.4529412672756266
Web/JavaScript/Reference/Global_Objects/Intl/DurationFormat/supportedLocalesOf,2.4505808620428198
Glossary/Quaternion,2.4447034322467545
Glossary/Page_load_time,2.4436267771223186
Web/CSS/CSS_multicol_layout/Spanning_balancing_columns,2.43292194914482
Web/CSS/border-block-color,2.4237430216892832
Web/HTML/Element/tr,2.4032634713123002
Web/HTML/Element/slot,2.4023917040497196
Web/JavaScript/Reference/Operators/Increment,2.3750347735299613
Web/CSS/CSS_grid_layout/Masonry_layout,2.374208321510352
Web/JavaScript/Reference/Global_Objects/Intl/Locale/Locale,2.3172784910915567
Web/CSS/@media/prefers-color-scheme,2.3140061749048826
Glossary/Fingerprinting,2.2511219987953694
Glossary/Property/CSS,2.218897491581316
Web/JavaScript/Reference/Global_Objects/Date/toDateString,2.217245077105929
Web/JavaScript/Reference/Global_Objects/Object/isFrozen,2.1896884559204395
Web/CSS/padding-bottom,2.167334247440074
Glossary/Flex,2.1592456628290293
Glossary/P2P,2.141637693428841
Web/JavaScript/Reference/Global_Objects/Boolean/Boolean,2.138966826607316
Web/SVG/Tutorial/Tools_for_SVG,2.1358247768519902
Web/JavaScript/Reference/Errors/Not_a_valid_code_point,2.1105183219604555
Web/JavaScript/Reference/Global_Objects/RegExp/@@match,2.059849841159682
Web/CSS/basic-shape/inset,2.0415490246600356
Web/CSS/@font-face/size-adjust,2.0293940229761844
Web/CSS/@counter-style/pad,2.0155543602979336
Web/CSS/border-end-end-radius,1.9924674949929084
Web/CSS/@font-palette-values/font-family,1.9721162553999818
Web/JavaScript/Reference/Global_Objects/Object/is,1.9275796964169558
Web/CSS/gap,1.9275060836256301
Web/CSS/:is,1.9167113579830612
Web/CSS/zoom,1.9049280386824705
